Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
Male,26.348156,1.830317,117.75701,yes,yes,2.068834,3.0,Sometimes,no,2.543841,no,1.217993,0.038253,Sometimes,Public_Transportation
Male,18.0,1.85,66.0,no,yes,2.0,3.0,Frequently,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation
Female,17.0,1.6,59.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,2.0,no,Public_Transportation
Male,16.496978,1.691206,50.0,no,yes,2.0,1.630846,Sometimes,no,2.975528,no,0.548991,0.369134,Sometimes,Public_Transportation
Female,19.084967,1.768435,49.597765,no,yes,3.0,3.725797,Sometimes,no,1.191401,no,2.0,1.0,Sometimes,Public_Transportation
Male,19.0,1.67,68.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation
Male,25.136116,1.76414,113.089716,yes,yes,1.168856,3.0,Sometimes,no,2.013205,no,1.246223,0.00159,Sometimes,Public_Transportation
Male,20.880161,1.674327,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.66639,1.443212,no,Public_Transportation
Female,17.0,1.75,57.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,0.0,1.0,no,Public_Transportation
Male,18.88485,1.699667,79.67793,yes,no,2.735297,2.157164,Sometimes,no,1.087166,no,0.110174,0.003695,no,Public_Transportation
Female,20.951084,1.708581,131.274851,yes,yes,3.0,3.0,Sometimes,no,1.796956,no,1.684582,0.887388,Sometimes,Public_Transportation
Female,31.793937,1.65015,73.810728,yes,yes,2.372494,2.849848,Sometimes,no,1.028538,no,0.675983,0.303025,Sometimes,Automobile
Male,37.638102,1.750085,118.114184,yes,yes,2.073224,3.0,Sometimes,no,2.024035,no,0.131371,0.0,Sometimes,Automobile
Female,21.566815,1.748533,133.94608,yes,yes,3.0,3.0,Sometimes,no,2.833566,no,1.413239,0.862724,Sometimes,Public_Transportation
Male,20.0,1.8,114.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,1.0,no,Public_Transportation
Male,23.455324,1.702516,75.0,yes,yes,2.162519,3.0,Sometimes,no,2.152666,no,1.078074,1.502839,Sometimes,Public_Transportation
Male,29.216019,1.752265,88.096062,yes,yes,2.0,1.894384,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation
Male,19.865895,1.76033,55.3707,yes,yes,2.120185,4.0,Sometimes,no,2.582165,no,2.0,1.510609,no,Automobile
Female,34.204408,1.664927,80.386078,yes,yes,2.0,3.0,Sometimes,no,2.641642,no,0.285889,1.50301,no,Automobile
Male,19.637947,1.809101,85.0,yes,yes,3.0,3.0,Sometimes,no,2.229171,no,1.607953,0.628059,Sometimes,Public_Transportation
Male,24.347414,1.789193,89.393589,yes,yes,1.521604,2.174968,Sometimes,no,2.0,no,0.0,0.632467,Sometimes,Public_Transportation
Male,21.0,1.712061,75.0,yes,yes,2.0,3.0,Sometimes,no,1.333707,no,1.0,0.0,Sometimes,Public_Transportation
Male,34.204611,1.719509,84.416515,yes,yes,2.031246,3.0,Sometimes,no,2.803002,no,1.98448,0.418623,no,Automobile
Male,23.254934,1.84753,122.06261,yes,yes,3.0,2.280545,Sometimes,no,1.591597,no,0.932783,0.0,Sometimes,Public_Transportation
Female,21.305402,1.694952,133.76473,yes,yes,3.0,3.0,Sometimes,no,1.338241,no,1.92628,0.886135,Sometimes,Public_Transportation
Female,19.314964,1.661403,49.932199,no,yes,2.205439,3.0,Sometimes,no,1.530531,no,2.0,1.0,Sometimes,Public_Transportation
Male,27.266287,1.828276,120.872294,yes,yes,2.637202,3.0,Sometimes,no,2.966647,no,1.159598,0.758897,Sometimes,Public_Transportation
Male,21.587743,1.664752,94.256547,yes,yes,2.0,2.976098,Sometimes,no,2.0,no,0.0,1.39322,no,Public_Transportation
Female,26.0,1.65632,111.93301,yes,yes,3.0,3.0,Sometimes,no,2.774014,no,0.0,0.138418,Sometimes,Public_Transportation
Female,21.001969,1.736215,132.145549,yes,yes,3.0,3.0,Sometimes,no,1.657541,no,1.672639,0.629285,Sometimes,Public_Transportation
Male,30.304203,1.703202,103.0344,yes,yes,2.754645,2.175432,Sometimes,no,1.541733,no,0.358709,1.0739,no,Public_Transportation
Female,18.112503,1.82773,152.720545,yes,yes,3.0,3.0,Sometimes,no,2.154949,no,1.999897,0.957463,Sometimes,Public_Transportation
Female,26.0,1.633945,111.9307,yes,yes,3.0,3.0,Sometimes,no,2.682804,no,0.0,0.15171,Sometimes,Public_Transportation
Female,28.977792,1.7,78.0,yes,yes,3.0,3.0,Sometimes,no,1.507638,no,1.82434,1.0,Frequently,Automobile
Female,29.08107,1.674568,71.602622,yes,yes,2.0,3.0,Sometimes,no,1.701835,no,1.682271,0.0,Sometimes,Automobile
Male,22.814657,1.716289,75.688433,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.092344,1.466496,Sometimes,Public_Transportation
Female,26.0,1.656465,111.949972,yes,yes,3.0,3.0,Sometimes,no,2.784303,no,0.0,0.127775,Sometimes,Public_Transportation
Female,26.0,1.622771,109.959714,yes,yes,3.0,3.0,Sometimes,no,2.679137,no,0.0,0.479348,Sometimes,Public_Transportation
Male,22.469351,1.762515,105.000097,yes,yes,2.282803,3.0,Sometimes,no,2.104264,no,1.0,0.0,Sometimes,Public_Transportation
Male,28.377958,1.766946,113.235538,yes,yes,2.314175,3.0,Sometimes,no,2.151809,no,0.0,1.578517,Sometimes,Automobile
Female,21.394047,1.792933,137.832414,yes,yes,3.0,3.0,Sometimes,no,2.682909,no,1.318743,0.900497,Sometimes,Public_Transportation
Male,24.284861,1.776347,82.329047,yes,yes,1.989905,3.054899,Sometimes,no,2.080968,no,1.107543,0.939726,no,Public_Transportation
Male,25.929746,1.772449,105.0,yes,yes,3.0,3.0,Sometimes,no,2.045069,no,1.725931,1.619596,Sometimes,Public_Transportation
Female,21.708354,1.704167,50.165754,yes,yes,2.969205,3.21043,Frequently,no,2.765876,no,0.611037,1.300692,no,Public_Transportation
Female,17.420269,1.489409,53.620604,no,yes,1.836554,1.865238,Sometimes,no,2.0,yes,0.320209,1.969507,Sometimes,Public_Transportation
Female,19.0,1.5,45.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation
Female,25.897815,1.664463,102.781971,yes,yes,3.0,3.0,Sometimes,no,1.068493,no,0.112122,1.0,Sometimes,Public_Transportation
Male,30.0,1.75,73.0,yes,no,2.0,3.0,no,no,2.0,yes,1.0,0.0,Sometimes,Walking
Male,17.925497,1.829142,59.933015,yes,yes,2.86099,4.0,Sometimes,no,2.0,no,2.0,0.007872,no,Automobile
Female,20.848608,1.726606,131.76807,yes,yes,3.0,3.0,Sometimes,no,1.759352,no,1.469928,0.950438,Sometimes,Public_Transportation
Female,19.0,1.76,79.349221,yes,yes,2.0,1.893811,Sometimes,no,3.0,no,1.376229,1.801322,no,Public_Transportation
Male,20.0,1.6,56.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation
Male,25.994393,1.753321,107.998815,yes,yes,3.0,3.0,Sometimes,no,1.776991,no,1.757724,0.0,Sometimes,Automobile
Male,21.0,1.71,75.0,no,no,2.0,3.0,Frequently,no,3.0,yes,3.0,1.0,Frequently,Automobile
Male,18.0,1.6,58.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation
Female,20.0,1.56,51.5,no,yes,2.0,3.0,Frequently,no,2.0,no,3.0,0.0,Sometimes,Public_Transportation
Male,24.0,1.7,68.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Motorbike
Male,21.0,1.68,70.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,2.0,Sometimes,Public_Transportation
Male,37.056193,1.75015,118.206565,yes,yes,2.09283,3.0,Sometimes,no,2.077704,no,0.598655,0.0,Sometimes,Automobile
Male,33.270448,1.733439,84.75383,yes,yes,2.631565,2.627173,Sometimes,no,2.253422,no,2.690756,0.845774,no,Automobile
Female,20.492077,1.529223,65.140408,yes,no,2.003951,3.0,Sometimes,no,1.207978,no,1.916751,1.228995,no,Public_Transportation
Male,26.011928,1.777251,106.452367,yes,yes,3.0,3.0,Sometimes,no,1.911379,no,1.911096,1.032392,Sometimes,Public_Transportation
Female,38.148845,1.557808,79.661693,yes,yes,2.0,3.0,Sometimes,no,1.274774,no,0.0,0.0,Sometimes,Automobile
Male,31.761799,1.751688,119.205308,yes,yes,2.14961,3.0,Sometimes,no,2.133876,no,0.393452,0.345887,Sometimes,Automobile
Male,28.704462,1.762887,113.90198,yes,yes,2.323351,3.0,Sometimes,no,2.165048,no,0.0,1.493716,Sometimes,Automobile
Male,21.378039,1.718534,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.721646,1.269982,no,Public_Transportation
Female,24.693108,1.667383,112.982549,yes,yes,3.0,3.0,Sometimes,no,2.887909,no,0.312923,0.210997,Sometimes,Public_Transportation
Male,25.758307,1.766547,115.45845,yes,yes,2.203962,3.0,Sometimes,no,2.15687,no,1.289421,1.220767,Sometimes,Public_Transportation
Female,26.0,1.649178,111.914361,yes,yes,3.0,3.0,Sometimes,no,2.884077,no,0.0,0.096576,Sometimes,Public_Transportation
Male,25.140074,1.829529,120.996581,yes,yes,3.0,3.0,Sometimes,no,3.0,no,1.467863,0.343635,Sometimes,Public_Transportation
Male,24.190896,1.7,84.849349,yes,yes,2.0,3.0,Sometimes,no,2.056053,no,0.0,1.0,Sometimes,Public_Transportation
Female,19.0,1.51,45.0,no,yes,2.0,4.0,Sometimes,no,1.0,no,3.0,0.0,Sometimes,Public_Transportation
Female,23.629159,1.70002,80.420434,yes,yes,2.0,3.0,Sometimes,no,2.386904,no,0.926201,1.34403,Sometimes,Public_Transportation
Female,21.95994,1.483284,62.894283,yes,no,2.0,1.680838,Sometimes,no,1.833635,no,0.281876,0.575848,no,Public_Transportation
Male,21.669478,1.75,96.940255,yes,yes,2.0,3.0,Sometimes,no,2.771469,no,2.359339,1.206251,no,Public_Transportation
Female,18.052394,1.725233,75.970712,yes,yes,2.927409,3.0,Sometimes,no,2.209991,no,1.0,0.797215,Frequently,Public_Transportation
Female,40.821515,1.553026,77.74518,yes,yes,2.0,3.0,Sometimes,no,1.406115,no,0.0,0.0,Sometimes,Automobile
Female,25.908829,1.607734,102.305767,yes,yes,3.0,3.0,Sometimes,no,1.030501,no,0.06582,0.991473,Sometimes,Public_Transportation
Male,18.0,1.751278,86.963628,yes,no,3.0,3.0,Sometimes,no,2.0,no,1.271667,0.155278,Sometimes,Public_Transportation
Male,19.329542,1.767335,55.700497,yes,yes,2.0,4.0,Sometimes,no,2.157395,no,2.0,1.679149,no,Automobile
Male,21.81119,1.71266,51.598593,yes,yes,3.0,3.156153,Frequently,no,1.253803,no,0.544784,0.256382,no,Public_Transportation
Male,19.749627,1.680764,79.621463,yes,no,1.83746,3.0,Sometimes,no,2.0,no,1.194519,1.212762,no,Public_Transportation
Male,19.96247,1.756338,54.98234,yes,yes,2.277436,3.502604,Sometimes,no,2.891713,no,1.696294,1.894902,no,Public_Transportation
Male,25.632447,1.836943,96.192662,yes,yes,1.317729,2.278652,Sometimes,no,2.0,no,1.80674,1.93977,Sometimes,Public_Transportation
Male,40.366238,1.722396,109.349025,yes,yes,2.281963,3.770379,Sometimes,no,1.0,no,1.330519,0.0,no,Automobile
Male,23.451595,1.670227,75.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.129163,1.983678,Sometimes,Public_Transportation
Male,25.659092,1.84842,117.631707,yes,yes,2.128574,3.0,Sometimes,no,2.531984,no,1.003294,0.026575,Sometimes,Public_Transportation
Female,17.451085,1.6,65.0,yes,yes,3.0,2.449723,Sometimes,no,2.0,yes,0.479592,1.720642,Sometimes,Public_Transportation
Female,21.322097,1.751118,149.291106,yes,yes,3.0,3.0,Sometimes,no,2.309409,no,1.68291,0.70558,Sometimes,Public_Transportation
Male,22.0,1.88,90.0,yes,yes,2.0,3.0,Always,no,1.0,no,0.0,1.0,Sometimes,Automobile
Female,19.0,1.564199,42.096062,no,yes,3.0,1.894384,Sometimes,no,2.456581,yes,1.596576,0.9974,no,Public_Transportation
Male,29.246269,1.758038,112.395309,yes,yes,2.323003,3.0,Sometimes,no,2.155558,no,0.0,1.251554,Sometimes,Automobile
Male,26.684354,1.819535,118.332689,yes,yes,1.975675,3.0,Sometimes,no,2.357969,no,0.704236,0.010721,Sometimes,Public_Transportation
Female,19.269079,1.58092,44.753943,no,no,3.0,2.975362,Frequently,no,1.246822,yes,0.979701,0.0,Sometimes,Public_Transportation
Male,17.080493,1.782756,56.029418,yes,yes,2.0,4.0,Sometimes,no,2.28525,no,2.0,1.162801,no,Automobile
Female,24.469756,1.663341,113.077187,yes,yes,3.0,3.0,Sometimes,no,2.632224,no,0.300964,0.26956,Sometimes,Public_Transportation
Male,20.534089,1.861358,115.39792,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.987591,1.914531,Sometimes,Public_Transportation
Female,25.196214,1.686306,104.572712,yes,yes,3.0,3.0,Sometimes,no,1.152736,no,0.319156,1.0,Sometimes,Public_Transportation
Male,31.346845,1.823545,126.460936,yes,yes,2.938801,3.0,Sometimes,yes,1.478994,no,0.946763,1.360463,Sometimes,Public_Transportation
Male,23.172982,1.858624,88.675503,yes,yes,2.0,2.77684,Sometimes,no,1.278231,no,0.55713,1.0,Sometimes,Automobile
Female,17.807828,1.518067,55.822119,no,yes,1.773265,2.118153,Sometimes,no,1.075239,yes,0.085388,1.915191,Sometimes,Public_Transportation
Male,18.0,1.759721,86.0805,yes,yes,2.882522,3.0,Sometimes,no,2.452986,no,1.0,0.746651,Sometimes,Public_Transportation
Male,22.0,1.61,67.0,yes,no,2.0,4.0,Sometimes,no,3.0,yes,2.0,2.0,Sometimes,Public_Transportation
Male,32.259623,1.703346,102.686239,yes,yes,2.723953,1.924168,Sometimes,no,1.0,no,1.622055,0.069367,no,Public_Transportation
Female,19.88036,1.670635,49.742931,no,no,2.88626,3.559841,Frequently,no,1.632004,no,2.0,1.0,Sometimes,Public_Transportation
Male,30.605225,1.75,120.0,yes,yes,2.758394,3.0,Sometimes,yes,2.174248,no,1.079524,1.358163,Sometimes,Automobile
Female,30.613586,1.645511,69.168978,yes,yes,2.000466,3.0,Sometimes,no,1.131448,no,0.061366,0.0,Sometimes,Automobile
Male,21.746113,1.668553,94.454394,yes,yes,2.0,2.968098,Sometimes,no,2.0,no,0.0,1.292476,no,Public_Transportation
Male,25.539411,1.787052,115.428276,yes,yes,1.992889,3.0,Sometimes,no,2.141271,no,1.121038,0.0,Sometimes,Public_Transportation
Female,26.0,1.637725,111.208963,yes,yes,3.0,3.0,Sometimes,no,2.70914,no,0.0,0.110518,Sometimes,Public_Transportation
Male,20.0,1.8,85.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Public_Transportation
Male,22.0,1.68,55.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Automobile
Male,30.493946,1.756221,119.117122,yes,yes,2.619987,3.0,Sometimes,no,2.194746,no,1.076926,1.090995,Sometimes,Automobile
Female,26.0,1.626483,111.357062,yes,yes,3.0,3.0,Sometimes,no,2.61939,no,0.0,0.171034,Sometimes,Public_Transportation
Male,18.0,1.797523,108.316462,yes,yes,2.0,1.941307,Sometimes,no,2.708168,no,1.0,1.425852,no,Public_Transportation
Female,21.909534,1.611356,68.06609,yes,yes,1.834155,3.995957,Sometimes,no,2.632871,no,1.236114,1.980875,Sometimes,Public_Transportation
Male,19.0,1.82,87.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation
Male,23.365649,1.757691,95.361795,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,2.0,no,Public_Transportation
Female,25.999942,1.627483,104.881994,yes,yes,3.0,3.0,Sometimes,no,2.569364,no,0.159255,0.419446,Sometimes,Public_Transportation
Female,25.930376,1.610086,102.38745,yes,yes,3.0,3.0,Sometimes,no,1.050564,no,0.026033,0.539074,Sometimes,Public_Transportation
Female,26.0,1.641601,111.830924,yes,yes,3.0,3.0,Sometimes,no,2.552388,no,0.0,0.196288,Sometimes,Public_Transportation
Female,25.777565,1.628205,107.378702,yes,yes,3.0,3.0,Sometimes,no,2.506631,no,0.025787,0.484165,Sometimes,Public_Transportation
Male,25.0,1.83,121.0,yes,no,3.0,3.0,Sometimes,no,3.0,no,2.0,0.0,Sometimes,Walking
Male,25.0,1.66,68.0,no,yes,2.0,3.0,Sometimes,yes,1.0,no,1.0,1.0,Sometimes,Public_Transportation
Male,23.807181,1.729177,82.52724,yes,yes,2.742796,2.937607,Sometimes,no,1.99467,no,1.0,0.023564,Sometimes,Public_Transportation
Male,25.879411,1.765464,114.144378,yes,yes,1.626369,3.0,Sometimes,no,2.109697,no,1.352973,0.076693,Sometimes,Public_Transportation
Female,39.0,1.65,50.0,no,yes,3.0,4.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation
Male,21.0,1.81,80.0,no,no,1.0,3.0,no,no,2.0,no,2.0,0.0,no,Public_Transportation
Male,37.186795,1.704877,107.94747,yes,yes,2.549782,3.985442,Sometimes,no,1.0,no,1.976582,0.0,no,Public_Transportation
Male,17.120699,1.809251,58.968994,yes,yes,2.524428,4.0,Sometimes,no,2.0,no,2.0,0.03838,no,Automobile
Male,25.509034,1.77219,114.097656,yes,yes,2.19331,3.0,Sometimes,no,2.089983,no,1.360994,0.857438,Sometimes,Public_Transportation
Female,19.783234,1.747962,133.936535,yes,yes,3.0,3.0,Sometimes,no,2.84174,no,1.429256,0.775378,Sometimes,Public_Transportation
Female,26.0,1.65,63.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Walking
Female,23.501249,1.6,45.0,no,no,2.591439,3.0,Frequently,no,2.074048,no,1.679935,0.0,no,Public_Transportation
Male,33.185661,1.836007,97.416417,yes,yes,2.0,1.724887,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Automobile
Male,29.956198,1.703688,82.207978,yes,yes,2.119643,3.292956,Sometimes,no,1.723372,no,0.0,0.987102,Sometimes,Automobile
Female,18.603496,1.681719,90.671871,yes,yes,1.524428,3.0,Sometimes,no,1.383831,no,0.130417,1.0,Sometimes,Public_Transportation
Male,17.0,1.7,55.0,no,yes,3.0,3.0,Always,no,2.0,no,3.0,1.0,Sometimes,Public_Transportation
Female,21.853826,1.755643,137.796884,yes,yes,3.0,3.0,Sometimes,no,2.184707,no,1.978631,0.838957,Sometimes,Public_Transportation
Female,19.090023,1.562434,70.442775,yes,no,2.748243,3.070386,Sometimes,no,1.962322,no,1.145752,1.0,no,Public_Transportation
Male,18.0,1.87,173.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation
Male,24.0,1.75,84.0,no,yes,3.0,3.0,no,no,2.0,yes,1.0,0.0,Sometimes,Public_Transportation
Female,18.634286,1.669354,126.088301,yes,yes,3.0,3.0,Sometimes,no,1.144539,no,0.922014,0.899673,Sometimes,Public_Transportation
Female,23.0,1.63,45.0,yes,no,3.0,3.0,Sometimes,no,3.0,yes,2.0,0.0,no,Public_Transportation
Male,20.677105,1.781251,102.950929,yes,yes,2.0,3.0,Sometimes,no,1.618189,no,0.571648,0.0,no,Public_Transportation
Female,19.029494,1.573987,44.316254,no,no,2.984004,3.0,Frequently,no,1.015249,yes,1.327833,0.0,Sometimes,Public_Transportation
Male,21.679158,1.741393,98.182498,yes,yes,2.0,2.978103,Sometimes,no,2.668261,no,2.462269,1.402414,no,Public_Transportation
Female,21.656907,1.729099,134.842656,yes,yes,3.0,3.0,Sometimes,no,1.3954,no,1.931173,0.878258,Sometimes,Public_Transportation
Male,36.542885,1.75,119.434645,yes,yes,2.72989,3.0,Sometimes,no,2.030084,no,0.592607,0.754417,Sometimes,Automobile
Male,33.293166,1.696412,103.250355,yes,yes,2.679664,2.415522,Sometimes,no,1.0,no,1.987296,0.0,no,Public_Transportation
Male,21.0,1.8,75.0,yes,yes,3.0,3.0,Frequently,no,1.0,no,2.0,0.0,Sometimes,Public_Transportation
Male,25.137087,1.772045,114.067936,yes,yes,1.624366,3.0,Sometimes,no,2.081719,no,1.538922,0.356868,Sometimes,Public_Transportation
Female,22.362877,1.607182,82.368441,yes,yes,1.880534,2.806566,Sometimes,no,2.313245,no,2.146778,0.196084,no,Public_Transportation
Male,30.717727,1.76714,120.344402,yes,yes,2.117121,3.0,Sometimes,no,2.193008,no,0.992829,1.556052,Sometimes,Automobile
Male,34.647036,1.769499,85.0,yes,yes,2.802696,3.0,Sometimes,no,2.978465,no,1.974656,0.936925,no,Automobile
Female,18.0,1.456346,55.523481,no,yes,2.0,3.0,Sometimes,no,1.040342,yes,0.497373,1.783319,Sometimes,Public_Transportation
Female,35.456326,1.651812,79.437921,yes,yes,2.156065,2.909117,Sometimes,no,1.221281,no,0.503279,1.796136,no,Automobile
Male,22.283082,1.870931,89.251639,yes,yes,2.0,2.799979,Sometimes,no,1.081333,no,0.444347,1.0,Sometimes,Public_Transportation
Female,19.528936,1.817917,142.559161,yes,yes,3.0,3.0,Sometimes,no,2.562002,no,1.976427,0.740331,Sometimes,Public_Transportation
Male,19.0,1.75,100.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,2.0,0.0,no,Public_Transportation
Male,20.0,1.72,70.0,yes,yes,3.0,3.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation
Male,22.735328,1.723921,94.743892,yes,yes,2.0,3.0,Sometimes,no,2.183149,no,1.932386,0.212767,no,Public_Transportation
Male,18.0,1.767058,51.132809,yes,yes,2.708965,3.0,Sometimes,no,1.873004,no,1.21718,1.0,Sometimes,Public_Transportation
Male,24.05331,1.872561,121.471077,yes,yes,2.808027,2.683061,Sometimes,no,2.640483,no,1.280191,0.0,Sometimes,Public_Transportation
Male,33.009285,1.741192,84.773349,yes,yes,2.0,3.0,Sometimes,no,2.035954,no,1.210736,0.0,no,Automobile
Female,26.0,1.628909,106.875927,yes,yes,3.0,3.0,Sometimes,no,2.686824,no,0.0,0.540812,Sometimes,Public_Transportation
Male,20.975973,1.792646,105.619143,yes,yes,2.0,3.0,Sometimes,no,1.025275,no,0.00203,0.175587,Sometimes,Public_Transportation
Male,21.0,1.66,62.0,yes,yes,2.0,3.0,Sometimes,yes,2.0,no,1.0,1.0,Frequently,Public_Transportation
Female,18.378203,1.746061,128.261402,yes,yes,3.0,3.0,Sometimes,no,2.501638,no,1.546179,0.66488,Sometimes,Public_Transportation
Male,22.988004,1.80827,91.363293,yes,yes,1.963965,1.836226,Sometimes,no,1.85537,no,0.0,1.667745,Sometimes,Public_Transportation
Female,24.320154,1.577921,65.293179,yes,no,2.03414,2.741413,Sometimes,no,1.996384,no,1.276552,1.019452,no,Public_Transportation
Male,21.20563,1.704573,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.847761,1.413375,no,Public_Transportation
Male,22.0,1.691303,80.539,yes,yes,2.0,2.038373,Sometimes,no,2.0,no,2.70825,1.506576,Sometimes,Public_Transportation
Male,31.457413,1.87407,128.867444,yes,yes,2.956297,3.0,Sometimes,yes,1.2751,no,0.901924,1.875023,Sometimes,Automobile
Male,19.478533,1.804099,85.196279,yes,yes,2.459976,3.30846,Sometimes,no,2.078011,no,1.779646,0.871772,Sometimes,Public_Transportation
Male,21.808159,1.65,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.826609,2.0,no,Public_Transportation
Female,23.0,1.710129,50.079991,yes,yes,2.0,3.0,Frequently,no,2.685842,no,0.373186,2.0,no,Public_Transportation
Male,20.338815,1.698829,98.572753,yes,yes,2.0,2.392811,Sometimes,no,2.0,no,0.0,1.80931,no,Public_Transportation
Male,19.799054,1.743702,54.927529,yes,yes,2.0,3.28926,Sometimes,no,2.847264,no,1.680844,2.0,Sometimes,Public_Transportation
Male,18.0,1.8,80.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,0.0,1.0,Frequently,Public_Transportation
Female,17.0,1.7,85.0,yes,no,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,no,Public_Transportation
Female,19.054938,1.585886,42.541794,no,no,2.910345,3.0,Frequently,no,1.0,yes,1.461005,0.0,Sometimes,Public_Transportation
Female,24.0,1.6,51.0,yes,yes,1.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Automobile
Male,19.226314,1.814255,85.255631,yes,yes,2.971351,3.390143,Sometimes,no,2.133767,no,2.318492,0.678618,Sometimes,Public_Transportation
Female,21.282238,1.748951,133.662583,yes,yes,3.0,3.0,Sometimes,no,2.247979,no,1.609938,0.849236,Sometimes,Public_Transportation
Female,18.771001,1.746652,133.800129,yes,yes,3.0,3.0,Sometimes,no,2.869234,no,1.465931,0.627886,Sometimes,Public_Transportation
Female,26.0,1.627532,106.69053,yes,yes,3.0,3.0,Sometimes,no,2.569713,no,0.0,0.396972,Sometimes,Public_Transportation
Female,20.796266,1.796538,152.473675,yes,yes,3.0,3.0,Sometimes,no,2.322003,no,0.886602,0.843283,Sometimes,Public_Transportation
Female,29.32038,1.642506,69.906708,yes,yes,2.366949,3.0,Sometimes,no,1.926577,no,1.581242,0.0,Sometimes,Automobile
Female,22.980957,1.700216,80.473587,yes,yes,2.0,2.815255,Sometimes,no,1.622214,no,0.463891,1.462664,no,Public_Transportation
Male,21.0,1.75,62.0,no,yes,3.0,4.0,Frequently,yes,2.0,no,0.0,0.0,Sometimes,Public_Transportation
Male,22.976188,1.825718,121.236915,yes,yes,2.397284,2.89292,Sometimes,no,1.983973,no,1.859667,0.0026,Sometimes,Public_Transportation
Male,17.0,1.79,57.0,yes,yes,2.0,4.0,Frequently,no,2.0,no,2.0,1.0,no,Public_Transportation
Male,41.0,1.75,118.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Bike
Female,18.909439,1.732096,50.0,no,yes,1.053534,3.378859,Sometimes,no,1.0,no,1.853425,0.861809,Sometimes,Public_Transportation
Female,18.0,1.6,83.0,yes,yes,2.0,3.0,Sometimes,no,2.0,yes,1.0,0.0,no,Public_Transportation
Female,26.0,1.621167,104.947703,yes,yes,3.0,3.0,Sometimes,no,2.57721,no,0.0,0.402075,Sometimes,Public_Transportation
Male,23.0,1.8,77.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Frequently,Public_Transportation
Male,27.93982,1.694642,99.709329,yes,yes,2.772027,2.454432,Sometimes,no,1.0,no,0.858554,0.051268,no,Public_Transportation
Male,22.815416,1.732694,98.44113,yes,yes,2.0,2.993623,Sometimes,no,2.326635,no,2.236586,1.529423,no,Public_Transportation
Male,22.851834,1.854592,63.611109,yes,yes,3.0,3.691226,Sometimes,no,2.650989,no,1.228136,0.8324,Sometimes,Automobile
Female,24.475242,1.694726,112.776612,yes,yes,3.0,3.0,Sometimes,no,2.724099,no,0.336795,0.153462,Sometimes,Public_Transportation
Female,19.946244,1.603435,45.0,no,no,3.0,3.0,Frequently,no,2.487919,yes,1.230441,0.0,Sometimes,Public_Transportation
Female,25.986368,1.668951,112.249699,yes,yes,3.0,3.0,Sometimes,no,2.930137,no,0.043101,0.138629,Sometimes,Public_Transportation
Male,16.198153,1.691007,52.629374,no,yes,2.0,2.000986,Sometimes,no,2.673835,no,0.99295,0.474836,Sometimes,Public_Transportation
Female,18.0,1.649439,84.897738,yes,yes,2.0,3.0,Sometimes,no,1.039313,no,1.0,0.0,no,Public_Transportation
